UB,LB,Time
1.2696018060215407e6,2541.3664594788324,2.9494803
1.3906494935401368e9,2541.3664594788324,2.8753794999999998
1.20319308933697e8,2541.3664596632093,2.7334384999999997
6.376409668093626e8,2541.3664595743858,2.8592518
1.6402428011922225e8,2541.3664594750717,2.7037991
7.986826323078833e8,2541.3664594708225,2.6977325
7.311643161350985e7,2541.3664595685955,2.7263192999999997
483753.3401255073,4016.0297514296017,2.0745022
417728.10829261795,4135.871340799775,2.7573536
400097.50646912144,4284.5681108176395,2.8395937
326927.813206829,4406.514194196707,3.3559864999999998
351464.1096053537,4606.708649902899,3.5421525
465022.6312471219,4964.131289168708,2.4846285
380627.3834859162,5469.441434154927,3.1392186
418132.116268484,6001.237637238607,2.9231072
224217.55618198912,6478.4867990115845,3.0900746
198452.95356232207,6533.368026941085,3.3706514
266727.8869710511,6585.322350764723,3.0720558
135722.91699020306,6639.587591895405,3.7755929999999998
149174.68848574723,7018.248050347058,3.4040071
212455.28795509943,7094.743833680024,3.0279965
129893.31107858989,7315.538626046605,3.3909461
167842.40261570615,7656.169044522199,3.5571086
115840.21805942022,7667.206337035991,3.3247538
151196.79538869642,7808.404287858844,3.3136776
160731.95042741284,7986.5843964279475,3.9671901
117257.50534705451,8108.158475047327,3.456704
54082.89596893063,8206.517108062013,3.5828099
86389.9681022173,8417.438313731647,3.5256146
67583.70903210898,8473.0611176406,3.550387
66239.44193233667,8568.823815834025,3.8203647
57604.23105606959,8612.472137033414,3.6442748
65451.92154041289,8743.708822002392,3.7068263
38117.813473054804,8759.767859983454,3.8441184
61374.377814155596,8922.90763371095,3.257392
33769.85872220104,8941.819918131578,3.5273277
42265.64223513364,9046.742381678729,3.3647586
24815.518962656755,9066.38778038052,3.2913037
54378.93503730974,9141.811651674629,3.5311898
24258.122382382662,9165.201782113056,3.4285107999999997
31612.936221152708,9195.244036324346,3.747906
25999.10544486471,9202.789033205006,3.5459384999999997
36736.23723823025,9278.22932004079,3.8774349
30843.99197221523,9309.263554500649,4.6866062
