UB,LB,Time
5.241471303472744e6,209.979,2.8576829999999998
1.4475251103336254e10,209.979,3.0561069
2.6676317719160803e6,209.979,3.8198623
1.3370618123772629e6,209.979,2.7694140999999997
668842.2405035662,209.979,2.5702654
1.103920615989035e6,223.58410326781006,4.2464379
334533.7566512218,223.58410326781006,4.2275617
781364.5617624026,224.68233897134954,4.3266557
167379.219495188,224.68233897134954,4.291854900000001
96895.90380086467,224.68233897134954,3.8504592
150472.62510973803,224.68233897134954,4.1275817
146559.65125898912,224.68233897134954,3.8897418999999998
6.556032208076037e7,224.68233897134957,3.8102791999999996
205756.2627776105,224.68233897134957,4.8509247
1.6672823243617576e8,224.68233897134957,4.0550035
9.576069005911186e7,224.68233897134957,4.2243713
59359.03941739241,224.68233897134957,4.5046407
62166.55196502545,348.55437524544436,5.1198528
54370.74631956338,379.0552653057224,5.2189362
68557.12540294624,384.17815367793537,5.3558335
6.129365171108766e7,384.731493725301,5.5347371
3.1043813520447955e9,384.73149383927574,5.4869917
374194.2763460416,2687.8497865787485,5.5475159000000005
125555.9337868797,5266.247579997871,5.0890164
47553.65244867155,7263.8404129824485,4.9762598
25919.074445370898,7328.893067101773,4.5100736999999995
26848.470070798285,7538.885985107219,4.576184400000001
19928.759995879267,8466.141550760076,5.2106659
15211.776545283416,8513.849426940898,5.3177841
15153.947455701213,9426.211546800856,5.2829258
11200.959113338702,9485.959142068867,5.5243338
15096.494898413224,9522.60167359165,5.0080402
12519.057389534959,9727.296828325023,5.0391251
10717.768127514662,9750.736036454793,6.087015
10362.070362911776,9842.28979188163,5.995503
10432.341738455225,9885.697010210191,5.4499241000000005
10481.897169874837,9933.289903523168,5.618797300000001
10125.918756981622,9941.919572621875,5.5846323
10178.398641703669,9951.761571011273,5.6165565
10069.465111201042,9975.194660122506,6.103633
10092.692386026782,9977.033184978936,6.1364881
10032.06958416722,9994.48882726807,6.1461213
11440.689245459638,9996.41326488275,5.977195200000001
10081.287457520217,9999.781470871123,5.522622200000001
10143.30453047478,10002.55673082167,5.8870451
10020.307582685262,10004.2580154381,6.9182007
10064.61590953675,10006.52483609441,5.9098411
10030.38425884721,10008.170986778627,6.2815729000000005
10015.951497709384,10009.245452496107,6.1987688
10015.344177061219,10009.82727163285,6.1370683
10022.23809412702,10010.39610101597,6.134528
10053.252291187748,10011.223991849402,6.5665487
10014.627340113704,10011.561925447197,6.2762962
10014.85774802788,10012.30696983193,5.7031224
10013.95257596426,10012.461328756064,5.8390081
10034.321016993421,10012.485415297793,6.197809
10013.51976600104,10012.61882786802,6.560696500000001
