UB,LB,Time
7.789269030462036e6,209.979,2.5743446
1.624173087705751e7,209.979,1.100231
1.6245576434892455e7,209.979,1.1076751
1.7647526602293592e7,209.979,1.0109359
1.6942119835075285e7,498.35561469382753,1.214271
2.0118957787811227e7,499.63067319984816,1.3270376000000002
1.2097972754764466e7,499.67802953841937,1.5119457
1.1570150166707482e7,508.29989521614226,1.4298036
1.772326554546675e7,540.0034158903785,2.3658845
1.6894480961775545e7,666.5867363518897,2.3864601
1.898056000508412e7,845.9509859828762,2.9822555
1.797853944131197e7,1081.4772362424992,2.9074628999999996
1.2145013990087913e7,1270.6046354878697,1.5639345
3.332063804767814e6,1348.3065267713316,1.8082057
5.043451125612564e6,1420.9798325247295,1.8875278
5.326776527427495e6,1503.2419737867624,2.5860016999999997
3.650036512860253e6,1542.7297571613653,3.7331614
2.4020011281720917e6,1615.9155706588208,3.6027848
3.424677457523711e6,1690.409535122496,2.6451393999999997
2.6067009112293376e6,1863.073079277473,2.2436439999999997
3.466825699115419e6,2088.6160493227885,2.9553822999999997
2.4802087879993087e6,2334.3522619299456,3.541663
2.7537760917694704e6,2756.288774910199,3.0677133
912957.2342837859,2918.4546840710354,4.3138362
1.2435910778303156e6,3160.033412821268,3.5334575999999998
611196.103885734,3331.073667047644,3.048663
789912.9632193686,3385.0038583814294,4.5320306
488941.68264122773,3538.5972402760117,3.9801479
469954.5258417257,3585.0291970979533,4.3903428
477250.1013633677,3664.83144614229,4.2904625
495831.4120313975,3777.5481452727136,3.1773645999999998
373875.0130379917,3826.3472102561936,4.5545785
562596.9356958665,3956.497994883306,4.0249687
453027.86668876436,4004.759701287956,4.0248682
369995.9084770436,4063.0365647075823,3.7131700999999997
367648.35266232124,4141.039908848219,3.6883798
354424.708542359,4345.531457410255,4.2349644
736190.9009513514,4783.562523196182,4.8162554
678802.2106029444,5129.8631365855545,4.1685549
724335.6200166062,5693.537575315238,4.2067587
572224.3146710686,5713.452521315109,4.2635674
329557.3844383319,6026.396228098312,3.3645578
405054.2411771026,6230.1244788203385,4.573019
414942.860801179,6319.873038268777,4.1469659000000005
182051.82409782324,6337.475543568584,3.9223363
178244.66195271045,6478.542897382953,4.124437
348122.96056510916,6618.206811289705,4.1299569
233480.93882782973,6634.038154499534,5.2027598
613705.8020310196,6978.680280330862,4.1805253
260470.40200425888,6994.85941015672,4.5038998
167285.1680027463,7137.6919462050155,4.6014755
165582.96268538418,7148.473023315466,4.6842116
195770.4374081951,7254.386126887273,5.1600485
116647.00359847402,7429.748639632799,4.7259915
189493.5734438983,7801.255704085332,4.7931903
112018.8961910844,7812.154015777263,5.160354
101421.20753988816,7852.5551044949625,5.0048884000000005
159990.61582719756,7911.553402778834,3.8456799999999998
109846.3107808743,7943.708346006442,4.064349
122059.57966833857,8012.496685345917,3.7426428
115367.42024789343,8027.073164991096,5.2692448
152433.75991980443,8142.806775427931,5.034762300000001
90174.13931593522,8182.5268199002985,5.544495700000001
69893.09318129439,8307.148194564834,4.718368900000001
68331.91903470884,8342.235364243923,4.9889682
61575.83822402941,8379.978328291403,4.6398976
60584.66579551063,8390.52864503826,4.8205795
56102.70830348778,8404.957115729227,4.8564792
68386.80901857607,8417.208539051731,5.0117519
45205.74586391724,8438.226334275172,5.1443899
72221.84923619527,8516.540309312044,4.936961500000001
71547.80514602238,8576.549289500192,4.6452466
86452.07699292612,8598.238158538574,4.9754724
63467.596542708234,8754.027576936584,4.2127229
138892.20182344562,8763.490141011622,4.3822172
54316.049938476106,8844.231763957956,4.9465795
54693.86755284226,8889.07287783103,4.4680588
132587.14833531503,8903.191723105629,4.568931
44237.594570478315,8903.240057233656,4.4313494
47011.416390325234,8927.225733571286,4.2480988
52283.40068886936,8958.874639093468,4.4588169
44005.92876529626,8967.124747092646,4.7263271
45843.91808849472,8980.362059893821,4.6921081
26864.359390704423,8980.362530358274,4.6977279
30153.225660856744,9004.427112405087,4.481365
38995.279499679935,9021.262195363757,4.1893292
63555.370209648754,9089.477973477413,4.809466400000001
31914.81930198198,9101.906096293198,4.9295245
30785.540529182297,9112.876411570192,4.7654936
25694.410718124782,9157.426680086894,4.6817817
26865.28116958796,9197.539528394962,4.4054815000000005
22515.545767075873,9209.77024773824,4.9784205
20181.287247952667,9219.587948419648,4.8600886
31635.40019370624,9244.503376600624,4.9689996
24808.00430870859,9275.41842691756,5.139588
22915.51931254158,9318.287777945574,4.8566162
28107.158454165048,9334.760044101684,5.3804808
24979.57004826151,9339.445260504232,5.877485699999999
18164.455967091733,9343.092939451715,5.3694954
27000.835795745257,9349.337950499219,5.0063117
21168.16102772182,9366.347430981536,4.9390674
16488.917658142174,9394.030332859227,5.1452266
20683.79408035292,9415.17871115153,5.2313975
16334.702748463436,9419.957330024263,4.9924366000000004
14544.806430074623,9445.129524509204,5.4877481
20462.059998935885,9490.348591375805,4.5168924
19434.331927657586,9507.070124556485,4.6504327
15007.7576704689,9509.340854754919,5.6160212000000005
13517.734446520251,9551.319178027145,5.5235708
14034.047321967499,9560.869350925175,5.5464922
13573.247531707086,9567.78711757122,5.384838800000001
14969.783994412353,9596.726490839996,5.4866581000000005
12497.260305589067,9598.9141400581,4.9482122
13883.579721378883,9600.360493838729,5.151214
12253.034558760084,9610.874780409853,5.1117207
12121.054704558703,9618.967967273376,5.0348477
13357.425125263322,9626.275837088528,5.126895299999999
11499.730654476183,9649.933585410821,5.5792001
11385.739258009771,9655.68029811763,4.611223600000001
13230.263598242542,9665.86412743252,4.741247
12513.55615862373,9666.880778902269,5.2925473
11812.381216102662,9670.212889733113,5.1974085
11252.406527384099,9671.023784757184,5.2890623
16495.689633194892,9702.040173702117,5.0102191
11557.1469892751,9708.751128187985,4.9138340000000005
11357.781119697132,9709.618671295466,4.8412193
10548.799369353786,9710.029990682553,5.037830400000001
10505.446967402917,9710.519077799749,5.3112162
10562.77596267712,9711.1086018426,5.4126997
10628.046536079542,9714.349099927349,5.4027045000000005
14181.235953141364,9751.966528252233,4.6656056
11787.658087687143,9753.934968442307,5.128432800000001
12436.042611163599,9766.517659198551,4.9654221000000005
11325.204315956682,9782.806089059624,5.065431
11989.051592618567,9784.793856592965,5.033418
10633.209782563905,9787.704600652622,4.9816685
10777.288438516061,9791.420868138783,5.0136018
10572.586438055427,9804.598626569263,4.6327946
10385.57650059303,9815.895977443433,5.2850291
11816.611727917072,9823.377032713848,5.1130383
10511.851224988002,9824.147377398447,4.8062122
10177.444162042228,9825.814863241918,4.3702047
10346.212028806167,9830.144698734628,4.8618212000000005
10287.506479720209,9832.246207137709,5.2527983
10819.715586424,9838.276325255923,5.2454961
10192.883897787025,9839.889625988202,5.3583822
10221.557718806072,9842.530211045698,5.017183500000001
14504.0782923094,9869.327523480984,5.157665
11752.011273511434,9872.886434800515,5.28478
11758.163980759495,9875.44869319402,5.2021157
10329.644530518044,9877.65890806471,4.779361000000001
10632.670935492371,9879.318369284738,5.6935924
10239.316279562934,9881.34143020626,5.3866866
10127.777189583428,9881.43978633004,6.7789139
10845.733493705233,9903.455435891286,5.7716046
10129.468280026156,9905.896195355454,5.6763851
10166.450766752796,9906.988051004475,5.0437384000000005
10511.274821174547,9988.36612799461,5.4203058
10261.633029970673,9988.814294501964,5.0584722
10521.43237370018,9990.160677382606,5.0665071
10325.140001674217,9990.408524710918,4.7108296
10246.227995571657,9990.715827769658,5.5982193
10201.158475019802,9990.781728375761,4.9855576
10168.315881903696,9994.750818970497,5.1450912
10070.869534658403,9995.260606750613,5.3316266
10235.372501054602,9995.745299696224,5.3473321
10042.869226432364,9995.811761729536,5.2111546
10083.450740472612,9996.67731282697,5.6892795000000005
10109.263743501384,9997.248286776827,5.5065363
10054.817971728897,9998.11307735159,5.6221923
10327.83639642666,9999.422711609863,4.9484371000000005
10055.793161946905,9999.768696346087,5.5083434
10076.592860282795,10000.658684645547,5.2245368
10065.425661253812,10000.991089740884,5.3434214
10035.268071912327,10001.537244924228,5.4592611
10064.907697915727,10002.459554457688,5.7725006
10054.736357979582,10002.702915198752,5.3856425
10091.085529478154,10003.15470897092,5.4863003
10044.730292938693,10003.448015459697,5.2908551
10030.502927574275,10003.721286609536,5.3296216
10030.510370120326,10005.293208155665,6.356417
10034.973888211505,10005.905103583005,4.6489512
10027.93657510892,10006.099034063285,5.4886705000000005
10027.866647435938,10006.392359402147,5.5086374000000005
10079.08911080161,10007.204486722825,5.7908727
10028.73848967331,10007.432049373165,6.4830664
10026.938103923618,10007.51981168962,6.107475
10019.745020425962,10007.588281891658,5.9466918
10026.200578023612,10009.416478054365,5.8760558
14799.965275461445,10009.580751132336,5.633021
10028.202567439072,10009.714134176611,6.030833
