UB,LB,Time
5.241471303472744e6,209.979,2.5650055
1.4475251103336254e10,209.979,3.4429255999999997
2.6676317719160723e6,209.979,3.6600059
1.3370618123772629e6,209.979,2.9660156
668842.2405035661,209.979,2.9421321
1.103920615975944e6,223.5841032678103,3.8902185
334533.7566510809,223.5841032678103,4.2504456
781364.5617622281,224.6823389713499,4.1793965
167379.21949489482,224.6823389713499,4.2100728
96895.903800968,224.6823389713499,3.6373626999999997
150472.62511096348,224.6823389713499,4.4670734
146559.65125903022,224.6823389713499,3.8936549
6.556034309033277e7,224.6823389713499,4.0800141000000005
205756.26277625415,224.6823389713499,4.3973414
1.6672823240483424e8,224.6823389713499,3.9845615000000003
9.57603586998104e7,224.6823389713499,4.5131633
59359.03941736828,224.6823389713499,4.1892545
62166.55196506105,348.5543752454446,5.2639828
54370.74631962532,379.05526530572286,5.4915168
68557.12540282623,384.1781536779325,5.3377916
6.129365169466439e7,384.73149372532214,4.8832375
3.105596774337155e9,384.7314938396152,4.8587962000000005
375350.7673323004,2687.877485676825,5.0092893
124864.68146818414,5267.8818094485905,4.9107687
43734.86471209362,7269.49018845777,4.9106301000000006
28741.87659946887,7340.326284857001,4.6865349
19422.030497844327,7433.170938907482,5.0129466
24224.32824838846,7621.61638361623,5.0954721
15850.738699066042,9016.44014762924,5.3210611000000005
12664.34370971231,9297.789568632143,5.1662948
11658.718908031049,9403.26902465173,5.2836378
10946.984208663487,9593.47493812372,4.7529538
11543.907885961982,9649.15022679686,4.8525346
10609.617552959167,9740.257122407085,4.7975813
10581.539991693267,9826.488918840187,5.4894302
10192.430431855011,9850.218811845058,5.0256187
15321.382068041197,9873.327892277972,4.7382954
10249.691636763577,9916.84090582712,5.3429473
10100.595637636274,9951.991940688109,4.7520401
10894.796690895535,9959.036896517617,5.3875766
10175.50065883757,9973.883237650385,5.8442396
10074.946128995345,9982.43038135115,5.6962073
10052.96088157682,9984.240110780462,6.492835
10401.799369066173,9988.972587038414,6.1870547
10188.16009703608,9991.795810885029,6.023315800000001
10048.31825621639,9994.888756440603,5.7928397
10070.429687584692,9998.23000831902,6.6738572000000005
10026.132701335366,9999.309527395875,6.4829662
10766.407895251246,10000.49353903404,6.2028966
10022.2783606202,10004.676764261443,6.0758494
10057.817025074506,10005.420746340766,5.8668375
10018.731792402996,10007.118177194265,6.6581382
10023.034125820559,10007.67544601683,6.1424848
10030.775031685807,10010.044084692723,6.822452
10020.738712113973,10010.162913564709,6.0795474
10039.830004946883,10010.645931512467,6.2820119000000005
10018.51291402809,10011.3162930666,6.3569038
10015.328375787321,10011.984336778172,6.0172622
10024.938041334723,10012.325298712938,5.8798399
10014.382837702158,10012.493836828275,5.316194100000001
10013.501061364632,10012.599781489815,5.756029
