UB,LB,Time
7.789269030462036e6,209.979,2.3034027
1.624173087705751e7,209.979,1.0798101
1.6245576434892455e7,209.979,1.0933228000000002
1.7647526602293592e7,209.979,0.9592728
1.6942119835075285e7,498.35561469382753,1.2593602000000002
2.0118957787811227e7,499.63067319984816,1.3281079
1.2097972754764466e7,499.67802953841937,1.6363575000000001
1.1570150166707482e7,508.29989521614226,1.2801759
1.7723265545466732e7,540.0034158903785,2.1117838
1.6894480961829953e7,666.5867363518917,2.0142336999999997
1.8980560007830672e7,845.9509859828271,1.988098
1.7978539441342954e7,1081.477236245127,2.3224018
1.214501399125804e7,1270.6046354879634,1.0397269
3.3320640978696714e6,1348.3065267709133,1.8595758
5.0434511257681465e6,1420.979832526657,1.6960164
5.326775824633159e6,1503.2419738173837,2.2958755
3.652172451059078e6,1542.729776394193,3.0279765999999997
2.4019038422114262e6,1615.9151883712452,2.9084688
3.4246677758278777e6,1690.4095722463878,2.1699916
2.6066890231519397e6,1863.0731102295754,2.434481
3.4668015292489384e6,2088.6143940327456,2.9512809
2.479322671937176e6,2334.3511460656923,2.5070315
2.75377295092654e6,2756.2884430358536,2.8706686
912685.9741382946,2918.454684606345,3.2736617999999997
1.2435910748446076e6,3160.033409689113,3.2765429999999998
611196.2361853708,3331.073667497571,2.9369996
789912.9494753476,3385.0038574467612,4.1395532
489531.1901245572,3538.5972406944543,3.5549586
456031.8662157006,3598.989416199637,4.0517507
494620.666285048,3726.0569392441375,3.2166167999999997
381191.9630991554,3878.5194453741856,2.7237423
358749.4213821044,3914.514211380286,3.3689202999999996
332778.06057586434,4013.2800140576232,4.2175841
659495.5707127735,4215.585517441726,3.7039419
414411.4335245548,4606.876237663492,3.7925438
609251.4069654396,4900.700681658506,4.273795000000001
660836.8542317479,5056.239232634839,4.552891000000001
429157.93750170263,5122.031523338531,4.376078000000001
453180.11221505323,5338.9530895570915,4.844775
473743.1411450317,5466.567013416258,4.058606200000001
360989.5604665525,5913.657924158057,3.7596628
263770.22277491173,6083.878044069048,4.7566381
150122.29739918615,6480.96887319624,3.8036339
241665.30968962229,6615.4921892064995,3.3024453
145695.16926617658,6680.888970352644,4.0434470000000005
202011.48418213805,6758.4712163587965,4.4378835
110271.44829780093,6962.041173025997,4.5921198
141503.32470664755,7340.77675577941,4.3937494
116977.3347156809,7441.265183962923,4.5202532
87064.5731985482,7773.4643323566725,4.5439039
164616.5845182563,8370.709260758,4.2195137
71832.48026211107,8469.320005272832,3.7209771
59189.926903520485,8498.381456984082,4.0995497
57003.03946785291,8591.637584810429,4.5533369
55330.12327210275,8661.108243911385,4.4492252
45555.34729440414,8729.980239290864,4.3619729000000005
