UB,LB,Time
5.241471303472744e6,209.979,2.8227628
1.4475251103336254e10,209.979,2.9608037
2.667631771916077e6,209.979,3.3555743999999996
1.3370618123771274e6,209.979,2.6774402
668842.2405034984,209.979,2.7440805
1.1039206159763385e6,223.5841032678103,3.8777513
334533.7566509287,223.5841032678103,4.1813081
781364.5617602422,224.68233897134974,4.085265000000001
167379.21949482823,224.68233897134974,3.5704659999999997
96895.90380084357,224.68233897134974,3.3785958
150472.62511265435,224.68233897134974,3.4285462
146559.65126196272,224.68233897134974,3.7901095
6.556036941839775e7,224.68233897134974,3.9888888999999996
205756.26277963226,224.6823389713497,4.0947744
1.6672823240576223e8,224.68233897134974,3.9645084
9.576037076635553e7,224.68233897134974,4.2001868
59359.03941740546,224.68233897134974,3.5085268999999997
62166.55196500925,348.5543752454446,4.7920084
54370.746319524165,379.05526530572206,5.1453998
68557.12540293977,384.17815367793503,5.4702175
6.129365170228877e7,384.7314937253214,4.8091016
3.1055966582081795e9,384.73149383963084,4.6585595
375351.0107850576,2687.8774806040924,4.1810684
124864.70508758981,5267.880289823923,4.6590788
43734.86575020773,7269.490196135885,4.6239248
28741.876455773036,7340.326294682163,4.475575500000001
19422.03092151946,7433.170952808054,4.1584574
24224.695922675295,7621.616389087343,4.2425683
15850.961346882877,9016.439994596993,4.5320668
12664.227352831538,9297.789575598785,5.0746665
11658.765706860679,9403.26902380574,4.8885762
10947.003266862288,9593.481733339839,5.3253771
11543.804080181188,9649.150239364244,4.9247974
10609.592607073975,9740.257126098732,4.7766428
10581.5573181394,9826.488929000217,5.2689778
10192.430071600407,9850.218814868014,5.837181800000001
15320.905549091522,9873.327889774228,4.9205645
10249.693109170581,9916.840915807406,5.6511474
10100.595252792764,9951.994434018503,4.9938095
10894.791445471628,9959.036897132406,4.2217086
10175.471110636083,9973.883234431734,5.4446473
10074.964747043947,9982.430386715685,4.9973261
10052.890302534921,9984.240117842564,5.150927800000001
10390.740976049276,9988.972587510827,5.4315568
10124.423827562376,9991.954446846736,5.4927676000000005
10040.590918703372,9995.98668129847,5.0352296
10058.061400290811,9999.836354160681,5.170681200000001
10049.338625269753,10001.562948561623,6.0997867
10022.165836739006,10005.337713322719,6.0748777
10367.714448513792,10006.96091081528,5.6082549
10023.092180230688,10009.22634697298,5.783487200000001
10035.444733550039,10010.13509743684,5.8212048
10015.098515622065,10010.694975751801,6.0294282
10021.749647127643,10011.040250553167,5.8532886
10034.242529722696,10011.872755354736,5.445711
10019.222603947122,10012.037006408558,6.1910967
10015.928937003478,10012.245989661315,6.3110135000000005
10015.847646271466,10012.331535318517,5.7962773
10013.537258614502,10012.546439553727,6.0918957
