UB,LB,Time
1.2696018060215407e6,2541.3664594788324,5.6555304
1.3906494935401368e9,2541.3664594788324,4.883147800000001
1.20319308933697e8,2541.3664596632093,4.6826457
6.376409668093626e8,2541.3664595743858,4.2728696
1.6402428011922225e8,2541.3664594750717,4.3885871000000005
7.986826323078833e8,2541.3664594708225,4.828879000000001
7.535418896272124e7,2541.3664594705742,4.334730700000001
477268.4055261841,4016.0309491448525,3.7287035
442720.4038264625,4134.554935355463,4.9634833
438121.0125250417,4268.508571923485,4.4339186
328581.06796560896,4428.043411382329,5.0373377
330128.01206604857,4503.07041644598,5.2265708
533646.0292273135,4696.2633758126285,3.9322364999999997
439925.39891234104,5111.882216125445,4.789596400000001
388460.5884578104,5793.531060025521,4.095016
420316.24153539655,6090.979543975443,5.5690666
233889.3493028261,6231.1217710985,5.5102371
256379.66700847883,6808.621056720549,5.3737277
176883.13607988897,6976.769416557336,5.3527035000000005
125517.3556412212,7177.593958852374,4.9930013
106682.89319645133,7422.4584317918725,4.8610381
181347.4744829364,7636.16056873201,5.3268023
89329.30450329577,7726.2666420360665,5.49537
75470.69353026588,7982.659955602335,5.3234764
53088.41562829886,8062.683514130005,4.919225900000001
175658.05763413108,8557.267829976883,6.0412088
49259.75634374169,8589.464174017083,5.5154305
33269.66181435185,8670.269741736021,5.6803057
55041.95852979732,8904.087272267014,4.4459219
79757.56747995364,8943.399263656447,5.3674247
50422.31930307971,8972.969383968893,4.7364392
71055.11412953249,9004.906822178187,5.3380612
64396.338818529206,9036.06097447637,4.706729800000001
38846.4617821155,9099.579409974718,5.3491576
31655.22544226511,9150.411448444334,5.366379800000001
32570.84230639112,9209.676644715375,5.6378939
19330.513971950302,9227.24062433577,5.3192798
24939.379743252262,9253.280329820356,5.3026175
23829.727461507344,9256.11618146456,5.9163897
23522.642909664508,9286.549975866394,5.6873469
19366.06510973448,9312.91798462437,6.187983
19727.955606502772,9338.722076329372,5.712043100000001
16419.325126672098,9338.91667275517,5.8165378
26670.94348184438,9425.309604767906,5.8754808
25771.305853053414,9439.74108102959,5.8619365
22588.936639982883,9465.80826980426,6.284930200000001
19357.292946857175,9472.609531236214,6.0201629
18129.436619192835,9497.52365140265,5.0714622
18192.230438831626,9502.517925570124,5.5030503
16513.731103130605,9505.33490784795,6.0618274
14459.17365006087,9523.864312951666,6.2143726
13490.162249125699,9547.549892895859,5.191611
17911.819345874806,9590.380391044386,5.0860727
13249.01585362914,9609.732944920794,6.2627885
14018.656242322737,9628.31390236729,5.8544127
12503.257855601121,9630.378534067178,5.891841
12385.478102761259,9637.603397318622,6.3388746000000005
11417.798159818132,9640.990456272577,6.1105635000000005
10605.930028133238,9641.454422788102,5.3193438
11086.40192742037,9644.322716550942,5.4902516
13071.318271410315,9693.20908334037,6.0397121
11161.140663454935,9694.719999116243,5.5511312
10535.750268196036,9696.073473292996,5.500511400000001
10367.889661856252,9696.658544439113,5.7923762000000005
10640.194087783528,9699.539665613274,5.1937428
10295.094149521054,9699.709975933622,5.905162300000001
15598.693545354492,9794.31311964041,5.7844736
13735.929475694807,9795.58005504037,5.9297358
11956.109740407317,9801.44564270306,5.43033
11530.042334238147,9809.20793665262,5.3850117
10697.88101605305,9810.406313063328,5.3184506
10614.132581602027,9818.165561516373,5.219492799999999
10563.831782738951,9820.179148301559,5.5122776
10285.210332329274,9820.57405346693,5.8965315
10828.777547873722,9822.277165860034,6.157247600000001
10410.219711854159,9823.981288956658,5.7645115
10334.134731711674,9824.875735695166,5.2673252999999995
10298.561072256667,9828.984942940466,6.137885300000001
10375.089468284743,9957.783619115984,5.7345684
10292.699436766456,9958.463974097565,6.078591
10367.691157044434,9961.773517987162,6.1376159
19395.76322701962,9967.253700471476,5.3448916
10360.769562189265,9970.08786912208,6.0880595
10279.733898800836,9970.375942309354,6.2213690999999995
10195.507986543229,9971.184808651793,5.815725
